doh_id,insp_rpt,name,address,phone_num,yelp_id,lat,lon,insp_date,insp_timein,insp_type,crit_viol,non_crit_viol,crit_viol_cos,crit_viol_rpt,non_crit_viol_cos,non_crit_viol_rpt,crit_viol_tbr,non_crit_viol_tbr,yelp_cat,yelp_rating,yelp_reviews,risk,insp_name,insp_badge,license_number,crime_count,311_count,construction_count,avg_high_temp
172770,610891,BARNES & NOBLE CAFE,"625 MONROE ST NE WASHINGTON, DC 20017",2025943300,barnes-and-noble-cafe-at-cua-washington,38.9318644,-76.9971168,2015-03-24,11:00:00,Routine,1,1,1,0,1,0,0,0,"[[Coffee & Tea, coffee]]",3.5,9,2,SHARON  CAVE,124,931314000268,6,0,3,67.85
172770,812747,BARNES & NOBLE CAFE,"625 MONROE ST NE WASHINGTON, DC 20017",2025943300,barnes-and-noble-cafe-at-cua-washington,38.9318644,-76.9971168,2015-08-19,12:21:00,Routine,4,2,1,0,1,0,3,1,"[[Coffee & Tea, coffee]]",3.5,9,2,Laura Wildey,89,931314000268,4,0,6,85.75
172770,822424,BARNES & NOBLE CAFE,"625 MONROE ST NE WASHINGTON, DC 20017",2025943300,barnes-and-noble-cafe-at-cua-washington,38.9318644,-76.9971168,2016-02-10,13:10:00,Routine,2,1,0,0,0,0,2,1,"[[Coffee & Tea, coffee]]",3.5,9,2,SHARON  CAVE,124,931314000268,2,0,3,43.13
172780,610206,DBGB KITCHEN & BAR,"931 H ST NW WASHINGTON, DC 20001",2026957660,dbgb-kitchen-and-bar-washington,38.8998286,-77.0248647,2015-02-27,13:55:00,Routine,7,4,4,0,0,0,3,4,"[[American (New), newamerican], [French, french], [Desserts, desserts]]",3.5,275,3,ROSS GATERETSE,624,931314000270,8,0,12,48.06
172787,810592,GRAND TRUNK RESTAURANT,"641 INDIANA AVE NW WASHINGTON, DC 20004",2023473293,grand-trunk-washington,38.8942747,-77.0216079,2015-05-20,12:45:00,Routine,9,2,3,0,0,0,6,2,"[[Asian Fusion, asianfusion], [Pakistani, pakistani], [Indian, indpak]]",4.0,513,3,ROSS GATERETSE,624,931314000288,8,0,11,84.08
172801,822659,GEORGETOWN PIANO BAR ,"3287 M ST NW BSMT WASHINGTON, DC 20007",2023371871,georgetown-piano-bar-washington,38.9053261,-77.0656643,2016-02-29,17:10:00,Routine,3,2,0,0,0,0,3,2,"[[Piano Bars, pianobars], [Music Venues, musicvenues], [Breakfast & Brunch, breakfast_brunch]]",4.0,65,2,Temesgen Jemaneh,422,931314000279,4,0,1,58.47
172804,205896,ALPHONSE ITALIAN MARKET & OSTERIA,"1212 U ST NW WASHINGTON, DC 20009",2027350525,alphonse-italian-market-and-osteria-washington,38.9167619,-77.0285309,2014-09-03,11:01:00,Routine,10,7,7,0,0,0,3,7,"[[Italian, italian], [Specialty Food, gourmet]]",3.5,129,3,Ivory Gene Cooper,650,931314000252,29,0,7,81.94
172804,607159,ALPHONSE ITALIAN MARKET & OSTERIA,"1212 U ST NW WASHINGTON, DC 20009",2027350525,alphonse-italian-market-and-osteria-washington,38.9167619,-77.0285309,2015-01-16,11:00:00,Routine,5,2,2,0,1,0,3,1,"[[Italian, italian], [Specialty Food, gourmet]]",3.5,129,3,Douglas Dalier,82,931314000252,17,0,6,39.76
172804,811137,ALPHONSE ITALIAN MARKET & OSTERIA,"1212 U ST NW WASHINGTON, DC 20009",2027350525,alphonse-italian-market-and-osteria-washington,38.9167619,-77.0285309,2015-06-09,12:50:00,Routine,3,5,2,0,0,0,1,5,"[[Italian, italian], [Specialty Food, gourmet]]",3.5,129,3,Jaime Hernandez,607,931314000252,31,0,7,91.68
172804,822061,ALPHONSE ITALIAN MARKET & OSTERIA,"1212 U ST NW WASHINGTON, DC 20009",2027350525,alphonse-italian-market-and-osteria-washington,38.9167619,-77.0285309,2016-02-05,12:41:00,Routine,2,1,1,0,0,0,1,1,"[[Italian, italian], [Specialty Food, gourmet]]",3.5,129,3,Temesgen Jemaneh,422,931314000252,29,0,14,34.22
172814,810381,BOURBON COFFEE,"2101 L ST NW Washington, DC 20001",2025251886,bourbon-coffee-washington,38.904105,-77.0470815,2015-05-13,14:15:00,Routine,6,5,1,0,0,0,5,5,"[[Coffee & Tea, coffee], [Bakeries, bakeries]]",4.0,247,2,Megan Johnson,121,931314000278,9,0,7,81.36
172814,824456,BOURBON COFFEE,"2101 L ST NW Washington, DC 20001",2025251886,bourbon-coffee-washington,38.904105,-77.0470815,2016-05-09,10:30:00,Routine,6,3,2,0,0,0,4,3,"[[Coffee & Tea, coffee], [Bakeries, bakeries]]",4.0,247,2,Denise T. Lucas,603,931314000278,20,0,0,84.94
172815,611659,CAPITAL TEAS,"731 8TH ST SE WASHINGTON, DC 20003",2025478327,capital-teas-washington-3,38.8801636,-76.9953233,2015-04-17,12:15:00,Routine,4,0,0,0,0,0,4,0,"[[Tea Rooms, tea]]",3.5,21,2,NADA MULARA,124,931314000281,10,0,4,78.04
172815,822002,CAPITAL TEAS,"731 8TH ST SE WASHINGTON, DC 20003",2025478327,capital-teas-washington-3,38.8801636,-76.9953233,2016-02-03,10:30:00,Routine,6,1,2,0,0,0,4,1,"[[Tea Rooms, tea]]",3.5,21,2,Jaime Hernandez,607,931314000281,13,0,9,31.14
172826,606883,BISTROQUET,"5100 MACARTHUR BLVD NW Washington, DC 20016",2022449500,bistroquet-washington-2,38.924938,-77.101728,2015-01-07,10:25:00,Routine,7,5,2,0,1,0,5,4,"[[French, french], [Thai, thai]]",4.0,26,2,Jaime Hernandez,607,931314000282,0,0,1,33.95
172826,823317,BISTROQUET,"5100 MACARTHUR BLVD NW Washington, DC 20016",2022449500,bistroquet-washington-2,38.924938,-77.101728,2016-03-21,13:00:00,Routine,0,2,0,0,2,0,0,0,"[[French, french], [Thai, thai]]",4.0,26,2,FANG,611,931314000282,0,0,1,58.31
172830,824957,DRIFTWOOD KITCHEN ,"400 H ST NE WASHINGTON, DC 20002",2028032651,driftwood-kitchen-washington,38.900467,-77.000381,2016-05-24,18:00:00,Routine,7,0,3,0,0,0,4,0,"[[Bars, bars], [American (Traditional), tradamerican], [Mediterranean, mediterranean]]",3.5,146,3,Alice Jackson,54,931314000287,0,3,0,77.18
172875,825050,ATRIUM CAFE,"1201 I ST NW Washington, DC 20005",2028425858,atrium-cafe-washington-3,38.901649,-77.02856,2016-05-27,13:15:00,Routine,7,2,0,0,0,0,7,2,"[[Sandwiches, sandwiches]]",4.0,23,3,Denise T. Lucas,603,930515000001,0,0,0,73.11
172885,611240,ATRIUM CAFE,"400 VIRGINIA AVE SW Washington, DC 20024",2028637590,atrium-cafe-washington,38.8842769,-77.018194,2015-04-02,14:30:00,Routine,5,2,2,0,0,0,3,2,"[[Delis, delis]]",3.5,47,3,Denise T. Lucas,603,931314000296,2,0,3,67.19
172885,821027,ATRIUM CAFE,"400 VIRGINIA AVE SW Washington, DC 20024",2028637590,atrium-cafe-washington,38.8842769,-77.018194,2015-12-15,12:55:00,Routine,6,1,0,0,0,0,6,1,"[[Delis, delis]]",3.5,47,3,Jaime Hernandez,607,931314000296,5,0,4,30.52
172892,611570,EATSPLACE,"3607 GEORGIA AVE NW WASHINGTON, DC 20010",202882EATS,eatsplace-washington-2,38.9347837,-77.0238019,2015-04-14,15:13:00,Routine,1,2,1,0,2,0,0,0,"[[American (New), newamerican]]",4.0,29,3,C BASSEY,612,0,16,0,5,72.82
172892,825116,EATSPLACE,"3607 GEORGIA AVE NW WASHINGTON, DC 20010",202882EATS,eatsplace-washington-2,38.9347837,-77.0238019,2016-05-26,12:00:00,Routine,2,1,1,0,0,0,1,1,"[[American (New), newamerican]]",4.0,29,3,Josiah Akintoye,51,0,0,2,1,74.96
172893,823426,HELLBENDER BREWING COMPANY,"5788 2ND ST NE WASHINGTON, DC 20011",2028278768,hellbender-brewing-company-washington,38.9600338,-77.0051746,2016-03-24,10:35:00,Routine,3,0,0,0,0,0,3,0,"[[Breweries, breweries]]",4.5,19,3,Josiah.Akintoye,51,9313150000001,2,1,2,66.13
172897,821432,CHEZ BILLY SUD ,"1039 31ST ST NW Washington, DC 20007",,chez-billy-sud-washington,38.9036519,-77.0608707,2016-01-07,14:15:00,Routine,1,1,1,0,0,1,0,1,"[[French, french]]",4.0,100,2,FANG,611,931315000007,5,0,0,38.83
172906,810577,CAVA MEZZE GRILL,"707 H ST NW Washington, DC 20001",2027190111,cava-mezze-grill-washington-4,38.9000773,-77.0223895,2015-05-20,11:21:00,Routine,8,1,0,0,0,0,8,1,"[[Mediterranean, mediterranean], [Greek, greek]]",4.5,169,3,Victoria Fletcher,87,931315000005,16,1,12,84.08
172920,823052,DOG TAG BAKERY,"3206 GRACE ST NW WASHINGTON, DC 20007",2023504138,dog-tag-bakery-washington-4,38.9038379,-77.0631705,2016-03-11,22:55:00,Routine,2,1,1,0,0,0,1,1,"[[Bakeries, bakeries], [Cafes, cafes], [Sandwiches, sandwiches]]",4.5,88,3,ROSS J. GATERETSE,624,0,7,0,6,55.28
172926,611520,DC-3,"423 8TH ST SE Washington, DC 20003",2025461935,dc-3-washington-2,38.8830295,-76.9952437,2015-04-13,15:30:00,Routine,1,0,1,0,0,0,0,0,"[[Hot Dogs, hotdog]]",3.5,291,3,SHARON CAVE,124,931314000117,15,0,7,70.68
172926,813052,DC-3,"423 8TH ST SE Washington, DC 20003",2025461935,dc-3-washington-2,38.8830295,-76.9952437,2015-09-01,13:47:00,Routine,8,2,8,0,2,0,0,0,"[[Hot Dogs, hotdog]]",3.5,291,3,Laura Wildey,89,931314000117,11,0,14,77.55
172926,821504,DC-3,"423 8TH ST SE Washington, DC 20003",2025461935,dc-3-washington-2,38.8830295,-76.9952437,2016-01-11,12:10:00,Routine,6,0,4,0,0,0,2,0,"[[Hot Dogs, hotdog]]",3.5,291,3,Jaime Hernandez,607,931314000117,6,0,11,36.36
172938,810975,EL CAMINO ,"108 RHODE ISLAND AVE NW WASHINGTON, DC 20001",2028470419,el-camino-washington-2,38.9152948,-77.0126994,2015-06-04,12:50:00,Routine,4,0,2,0,0,0,2,0,"[[Mexican, mexican]]",3.5,101,3,Temesgen Jemaneh,422,931315000025,16,0,10,81.18
172961,611537,BULLDOG TAVERN,"3700 O ST NW WASHINGTON, DC 20057",2026876356,bulldog-tavern-washington,38.9076708,-77.0715752,2015-04-14,12:15:00,Routine,1,2,0,0,0,0,1,2,"[[Pubs, pubs]]",2.5,21,3,Derek Nottingham,64,931350000034,5,0,1,72.82
172961,813382,BULLDOG TAVERN,"3700 O ST NW WASHINGTON, DC 20057",2026876356,bulldog-tavern-washington,38.9076708,-77.0715752,2015-09-17,11:20:00,Routine,3,1,0,0,0,0,3,1,"[[Pubs, pubs]]",2.5,21,3,Douglas Dalier,82,931350000034,5,0,4,78.88
172961,823972,BULLDOG TAVERN,"3700 O ST NW WASHINGTON, DC 20057",2026876356,bulldog-tavern-washington,38.9076708,-77.0715752,2016-04-19,14:32:00,Routine,1,0,1,0,0,0,0,0,"[[Pubs, pubs]]",2.5,21,3,FANG,611,931350000034,5,0,4,77.63
173014,824139,BLUE DUCK TAVERN (PARK HYATT),"1201 24TH ST NW Washington, DC 20037",2027891234,blue-duck-tavern-washington,38.9060398,-77.0510415,2016-04-21,13:55:00,Routine,3,2,2,0,1,0,1,1,"[[American (Traditional), tradamerican], [American (New), newamerican]]",4.0,1460,5,Carolene Bailey,107,93130150000036,21,0,7,77.48
173016,610285,HILLTOSS,"3700 O ST NW WASHINGTON, DC 20057",2023226210,the-hilltoss-washington,38.9076708,-77.0715752,2015-03-03,14:15:00,Routine,3,3,1,0,0,0,2,3,"[[Salad, salad], [Juice Bars & Smoothies, juicebars]]",3.5,10,3,Megan Johnson,121,931315000039,2,0,5,48.25
173016,813379,HILLTOSS,"3700 O ST NW WASHINGTON, DC 20057",2023226210,the-hilltoss-washington,38.9076708,-77.0715752,2015-09-17,10:05:00,Routine,2,3,2,0,0,0,0,3,"[[Salad, salad], [Juice Bars & Smoothies, juicebars]]",3.5,10,3,Douglas Dalier,82,931315000039,5,0,4,78.88
173016,823966,HILLTOSS,"3700 O ST NW WASHINGTON, DC 20057",2023226210,the-hilltoss-washington,38.9076708,-77.0715752,2016-04-19,13:30:00,Routine,2,0,2,0,0,0,0,0,"[[Salad, salad], [Juice Bars & Smoothies, juicebars]]",3.5,10,3,FANG,611,931315000039,5,0,4,77.63
173017,810437,DUCCINI'S PIZZA,"1778 U ST NW WASHINGTON, DC 20009",2023287499,duccinis-washington,38.9168001,-77.0411948,2015-05-14,12:20:00,Routine,10,4,1,0,0,0,9,4,"[[Pizza, pizza]]",3.5,329,3,Jaime Hernandez,607,931315000045,25,0,15,78.54
173017,823149,DUCCINI'S PIZZA,"1778 U ST NW WASHINGTON, DC 20009",2023287499,duccinis-washington,38.9168001,-77.0411948,2016-03-16,10:30:00,Routine,6,1,3,0,0,0,3,1,"[[Pizza, pizza]]",3.5,329,3,Jemal Yasin,26,931315000045,20,0,12,55.11
173038,606131,FREEDOM LOUNGE,"1920 9TH ST NW BSMT WASHINGTON, DC 20001",2026840671,freedom-hookah-lounge-washington,38.9161862,-77.0242247,2014-11-28,10:54:00,Routine,2,3,0,0,0,0,2,3,"[[Hookah Bars, hookah_bars]]",4.5,22,2,ALEMAYEHU TEKLESELASSIE,29,931315000050,25,0,7,47.85
173038,811136,FREEDOM LOUNGE,"1920 9TH ST NW BSMT WASHINGTON, DC 20001",2026840671,freedom-hookah-lounge-washington,38.9161862,-77.0242247,2015-06-09,18:10:00,Routine,2,0,2,0,0,0,0,0,"[[Hookah Bars, hookah_bars]]",4.5,22,2,ALEMAYEHU TEKLESELASSIE,29,931315000050,29,0,8,91.68
173042,810291,COPYCAT CO.,"1110 H ST NE WASHINGTON, DC 20002",,copycat-co-washington-2,38.9004087,-76.9910258,2015-05-11,11:00:00,Routine,2,1,1,0,0,0,1,1,"[[Cocktail Bars, cocktailbars], [Chinese, chinese]]",4.5,216,3,Temesgen Jemaneh,422,931315000044,15,0,8,87.32
173085,810576,CAPRIOTTI'S SANDWICH SHOP,"3347 M ST NW Washington, DC 20007",2026593354,capriottis-sandwich-shop-washington-7,38.9052427,-77.0676683,2015-05-20,11:45:00,Routine,1,2,0,0,0,0,1,2,"[[Sandwiches, sandwiches]]",4.0,11,2,Joyce Moore,64,9313015000167,4,0,2,84.08
173103,819893,CHINA CHILCANO,"418 7TH ST NW Washington, DC 20004",2027830348,china-chilcano-washington,38.8953419,-77.0220795,2015-10-28,09:58:00,Routine,7,2,2,0,0,0,5,2,"[[Peruvian, peruvian], [Asian Fusion, asianfusion]]",3.5,521,4,Dawn Adams,19,931315000066,21,0,3,55.71
173110,811220,BUL,"2431 18TH ST NW WASHINGTON, DC 20009",2027333921,bul-washington,38.9213451,-77.0419111,2015-06-11,13:40:00,Routine,2,4,2,0,0,0,0,4,"[[Korean, korean], [Bars, bars]]",4.0,165,3,Jaime Hernandez,607,931315000067,15,0,11,88.61
173130,811778,BUSBOYS AND POETS,"625 MONROE ST NE WASHINGTON, DC 20017",2026367230,busboys-and-poets-washington-5,38.9318644,-76.9971168,2015-06-24,11:00:00,Routine,3,0,3,0,0,0,0,0,"[[Breakfast & Brunch, breakfast_brunch], [Mediterranean, mediterranean], [American (Traditional), tradamerican]]",3.5,90,3,Carolene Bailey,107,931315000068,1,0,7,85.48
173130,812760,BUSBOYS AND POETS,"625 MONROE ST NE WASHINGTON, DC 20017",2026367230,busboys-and-poets-washington-5,38.9318644,-76.9971168,2015-08-20,10:45:00,Routine,3,1,3,0,1,0,0,0,"[[Breakfast & Brunch, breakfast_brunch], [Mediterranean, mediterranean], [American (Traditional), tradamerican]]",3.5,90,3,Alice Jackson,54,931315000068,4,0,9,89.07
173130,824331,BUSBOYS AND POETS,"625 MONROE ST NE WASHINGTON, DC 20017",2026367230,busboys-and-poets-washington-5,38.9318644,-76.9971168,2016-05-04,10:20:00,Routine,6,4,2,0,2,0,4,2,"[[Breakfast & Brunch, breakfast_brunch], [Mediterranean, mediterranean], [American (Traditional), tradamerican]]",3.5,90,3,Jaime Hernandez,607,931315000068,6,1,0,79.37
173135,810533,D S DELI,"1250 NEW YORK AVE NW Washington, DC 20005",2027837995,dirty-south-deli-washington,38.9001095,-77.0291441,2015-05-19,10:36:00,Routine,6,2,2,0,1,0,4,1,"[[Delis, delis], [Cafes, cafes]]",4.5,5,3,Laura Wildey,89,931315000170,22,1,12,84.74
173135,813796,D S DELI,"1250 NEW YORK AVE NW Washington, DC 20005",2027837995,dirty-south-deli-washington,38.9001095,-77.0291441,2015-10-02,14:15:00,Routine,1,3,1,0,0,0,0,3,"[[Delis, delis], [Cafes, cafes]]",4.5,5,3,Jaime Hernandez,607,931315000170,17,0,11,69.12
173142,812956,BASIL THAI RESTAURANT,"1608 WISCONSIN AVE NW Washington, DC 20007",2029448660,basil-thai-restaurant-washington,38.9110713,-77.0655063,2015-08-27,11:55:00,Routine,3,3,2,0,0,0,1,3,"[[Thai, thai]]",3.5,107,3,Joyce Moore,64,9313050000075,8,0,6,85.49
173153,810468,ADDIS ETHIOPIAN RESTAURANT,"707 H ST NE WASHINGTON, DC 20002",3015360178,addis-ethiopian-restaurant-washington,38.8999938,-76.9957866,2015-05-14,14:20:00,Routine,3,1,2,0,0,0,1,1,"[[Ethiopian, ethiopian], [Vegetarian, vegetarian]]",4.5,52,3,Temesgen Jemaneh,422,931315000076,22,0,8,78.54
173153,822180,ADDIS ETHIOPIAN RESTAURANT,"707 H ST NE WASHINGTON, DC 20002",3015360178,addis-ethiopian-restaurant-washington,38.8999938,-76.9957866,2016-02-10,14:00:00,Routine,1,0,0,0,0,0,1,0,"[[Ethiopian, ethiopian], [Vegetarian, vegetarian]]",4.5,52,3,Alice Jackson,54,931315000076,7,0,8,43.13
173169,607618,CENTRAL MICHEL RICHARD RESTAURANT,"1001 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",2026260015,central-michel-richard-washington,38.895654,-77.0264904,2015-02-03,12:55:00,Routine,10,3,3,0,0,0,7,3,"[[American (New), newamerican], [French, french], [Bars, bars]]",4.0,990,3,ROSS J. GATERETSE,624,931366007633,9,0,3,28.76
173169,824572,CENTRAL MICHEL RICHARD RESTAURANT,"1001 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",2026260015,central-michel-richard-washington,38.895654,-77.0264904,2016-05-11,11:00:00,Routine,8,0,3,0,0,0,5,0,"[[American (New), newamerican], [French, french], [Bars, bars]]",4.0,990,3,Douglas Dalier,82,931366007633,11,1,0,87.74
173170,821687,CHIX RESTAURANT,"2019 11TH ST NW Washington, DC 20009",2022342449,chix-washington,38.9175819,-77.0268024,2016-01-19,10:45:00,Routine,7,1,2,0,0,0,5,1,"[[Latin American, latin], [Gluten-Free, gluten_free], [Vegetarian, vegetarian]]",4.0,276,2,Jemal Yasin,26,931367005261,13,1,9,37.38
173178,821810,CHICKEN RICO,"91 H ST NW WASHINGTON, DC 20001",2028425007,chicken-rico-baltimore,38.9001947,-77.0117763,2016-01-26,10:55:00,Routine,10,6,2,0,1,0,8,5,"[[Latin American, latin], [Peruvian, peruvian]]",4.5,181,3,ROSS J. GATERETSE,624,931315000092,7,0,5,24.68
173178,824542,CHICKEN RICO,"91 H ST NW WASHINGTON, DC 20001",2028425007,chicken-rico-baltimore,38.9001947,-77.0117763,2016-05-11,10:57:00,Routine,10,5,0,0,0,0,10,5,"[[Latin American, latin], [Peruvian, peruvian]]",4.5,181,3,A. Tekleselassie/Victoria Fletcher,29,931315000092,24,0,4,87.74
173181,607679,CEDAR HILL BAR & GRILL,"2200 MARTIN LUTHER KING JR AVE SE WASHINGTON, DC 20020",2024502536,uniontown-bar-and-grill-washington-3,38.864763,-76.9895898,2015-02-06,11:20:00,Routine,0,2,0,0,1,1,0,1,"[[American (Traditional), tradamerican], [Lounges, lounges], [Cajun/Creole, cajun]]",3.5,48,3,FANG,611,931313000264,5,0,3,27.74
173181,812783,CEDAR HILL BAR & GRILL,"2200 MARTIN LUTHER KING JR AVE SE WASHINGTON, DC 20020",2024502536,uniontown-bar-and-grill-washington-3,38.864763,-76.9895898,2015-08-20,13:10:00,Routine,6,3,4,0,0,0,2,3,"[[American (Traditional), tradamerican], [Lounges, lounges], [Cajun/Creole, cajun]]",3.5,48,3,JEMAL YASIN,26,931313000264,9,0,4,89.07
173181,821295,CEDAR HILL BAR & GRILL,"2200 MARTIN LUTHER KING JR AVE SE WASHINGTON, DC 20020",2024502536,uniontown-bar-and-grill-washington-3,38.864763,-76.9895898,2015-12-31,11:45:00,Routine,7,3,2,0,0,0,5,3,"[[American (Traditional), tradamerican], [Lounges, lounges], [Cajun/Creole, cajun]]",3.5,48,3,Megan Johnson,121,931313000264,6,0,3,35.53
173182,610978,EYE STREET GRILL,"1575 I ST NW Washington, DC 20005",2022897561,the-eye-street-grill-washington,38.9016662,-77.0354652,2015-03-26,10:50:00,Routine,11,2,4,0,0,0,7,2,"[[Sandwiches, sandwiches], [Fast Food, hotdogs]]",4.0,28,3,Megan Johnson,121,931315000095,20,0,10,68.68
173188,820889,BAAN THAI,"1326 14TH ST NW Washington, DC 20005",2025885889,baan-thai-washington-3,38.9081481,-77.0323549,2015-12-09,11:15:00,Routine,4,0,2,0,0,0,2,0,"[[Thai, thai]]",3.5,289,5,Temesgen Jemaneh,422,9313070109073,37,0,15,47.38
173199,821434,BUSBOYS AND POETS - TAKOMA,"235 CARROLL ST NW WASHINGTON, DC 20012",2027260856,busboys-and-poets-washington-7,38.9752725,-77.0153661,2016-01-07,10:55:00,Routine,5,4,2,0,0,0,3,4,"[[American (Traditional), tradamerican], [Mediterranean, mediterranean], [Breakfast & Brunch, breakfast_brunch]]",3.5,83,3,ROSS J. GATERETSE,624,0,1,0,4,38.83
173205,812748,ANOTHER CUP OF  DREAMS,"3301 12TH ST NE Washington, DC 20017",2025263301,serendipity-jazz-coffeehouse-washington,38.930785,-76.9906646,2015-08-19,01:40:00,Routine,10,6,2,0,1,0,8,5,"[[Coffee & Tea, coffee], [Jazz & Blues, jazzandblues], [Breakfast & Brunch, breakfast_brunch]]",4.0,31,3,Dawn Adams,19,931315000112,5,0,9,85.75
173205,824684,ANOTHER CUP OF  DREAMS,"3301 12TH ST NE Washington, DC 20017",2025263301,serendipity-jazz-coffeehouse-washington,38.930785,-76.9906646,2016-05-16,17:45:00,Routine,7,2,5,0,0,0,2,2,"[[Coffee & Tea, coffee], [Jazz & Blues, jazzandblues], [Breakfast & Brunch, breakfast_brunch]]",4.0,31,3,Alice Jackson,54,931315000112,5,0,0,70.78
187272,820866,CAPITAL CAFE,"1201 MAINE AVE SW Washington, DC 20024",2028631860,capital-cafe-washington,38.8829947,-77.0290495,2015-12-08,11:00:00,Routine,9,5,3,0,0,0,6,5,"[[Sandwiches, sandwiches]]",2.5,9,3,Jaime Hernandez,607,931339900183,2,0,1,48.39
187272,824463,CAPITAL CAFE,"1201 MAINE AVE SW Washington, DC 20024",2028631860,capital-cafe-washington,38.8829947,-77.0290495,2016-05-09,13:00:00,Routine,2,0,1,0,0,0,1,0,"[[Sandwiches, sandwiches]]",2.5,9,3,Jaime Hernandez,607,931339900183,2,0,0,84.94
187281,813818,GRANJA DE ORO,"1832 COLUMBIA RD NW WASHINGTON, DC 20009",2022328888,la-granja-de-oro-washington-2,38.9217836,-77.0431137,2015-10-05,12:15:00,Routine,7,1,0,0,0,0,7,1,"[[Latin American, latin], [Peruvian, peruvian]]",3.5,73,3,Denise T. Lucas,603,931365000738,11,0,5,73.05
187281,823894,GRANJA DE ORO,"1832 COLUMBIA RD NW WASHINGTON, DC 20009",2022328888,la-granja-de-oro-washington-2,38.9217836,-77.0431137,2016-04-18,11:10:00,Routine,5,2,3,0,0,0,2,2,"[[Latin American, latin], [Peruvian, peruvian]]",3.5,73,3,Denise T. Lucas,603,931365000738,15,0,3,75.62
187320,813943,GREENBERRY'S CAFE,"1805 E ST NW WASHINGTON, DC 20405",2028980360,greenberrys-coffee-co-washington-3,38.8954166,-77.0418174,2015-10-07,12:30:00,Routine,4,0,3,0,0,0,1,0,"[[Coffee & Tea, coffee]]",4.0,24,3,Jaime Hernandez,607,931315000133,8,0,1,76.88
187326,824985,BRAVO,"2917 Georgia AVE NW WASHINGTON, DC 20011",2026292583,bravo-bar-washington,38.9277903,-77.0228221,2016-05-25,13:40:00,Routine,2,0,0,0,0,0,2,0,"[[Bars, bars]]",4.5,37,2,Temesgen Jemaneh,422,931313000320,0,0,1,77.93
187363,820013,BOXCAR TAVERN,"224 7TH ST SE Washington, DC 20003",2025440518,boxcar-tavern-washington,38.886555,-76.995818,2015-11-03,13:30:00,Routine,7,1,1,0,0,0,6,1,"[[Breakfast & Brunch, breakfast_brunch], [American (New), newamerican], [Cocktail Bars, cocktailbars]]",3.5,145,3,Douglas Dalier,82,931315000140,15,0,13,62.09
187363,822535,BOXCAR TAVERN,"224 7TH ST SE Washington, DC 20003",2025440518,boxcar-tavern-washington,38.886555,-76.995818,2016-02-24,13:10:00,Routine,4,1,1,0,0,0,3,1,"[[Breakfast & Brunch, breakfast_brunch], [American (New), newamerican], [Cocktail Bars, cocktailbars]]",3.5,145,3,Jaime Hernandez,607,931315000140,11,0,6,54.07
187369,819968,BAR CIVITA,"2609 24TH ST NW Washington, DC 20008",2025881211,bar-civita-washington,38.9238366,-77.0523694,2015-10-30,13:45:00,Routine,3,2,0,0,0,0,3,2,"[[American (New), newamerican]]",4.0,82,3,ROSS J. GATERETSE,624,931315000142,2,0,5,62.33
187372,823388,ANKARA RESTAURANT,"1320 19TH ST NW Washington, DC 20036",2022936301,ankara-washington,38.9080828,-77.0437473,2016-03-23,00:50:00,Routine,5,1,0,0,1,0,5,0,"[[Mediterranean, mediterranean], [Turkish, turkish]]",3.5,94,2,Carolene Bailey,107,931315000141,20,0,5,64.85
187380,824381,BARCELON WINE BAR,"3310 WISCONSIN AVE NW WASHINGTON, DC 20016",2028004100,barcelona-wine-bar-cathedral-heights-washington-2,38.9340271,-77.072774,2016-05-05,10:25:00,Routine,2,0,1,1,0,0,1,0,"[[Tapas/Small Plates, tapasmallplates], [Spanish, spanish], [Wine Bars, wine_bars]]",4.0,85,3,FANG,611,931315000147,0,0,1,78.43
187427,821999,BAYOU BAKERY,"921 PENNSYLVANIA AVE SE WASHINGTON, DC 20003",2023380307,bayou-bakery-washington-3,38.8829927,-76.9931301,2016-02-03,09:35:00,Routine,5,2,3,0,0,0,2,2,"[[Coffee & Tea, coffee], [Cafes, cafes], [Bakeries, bakeries]]",3.5,110,3,Jaime Hernandez,607,931315000157,12,0,10,31.14
187437,821204,CENTROLINA,"974 PALMER NW WASHINGTON, DC 20001",2028992426,centrolina-washington,38.9003427,-77.0259896,2015-12-28,12:30:00,Routine,6,1,1,0,0,0,5,1,"[[Italian, italian]]",3.5,112,5,Temesgen Jemaneh,422,931315000161,11,0,1,33.27
187542,822053,DUNKIN DONUTS,"1107 19TH ST NW WASHINGTON, DC 20036",2023311511,dunkin-donuts-washington-43,38.9041991,-77.0433604,2016-02-05,11:00:00,Routine,3,2,0,0,1,0,3,1,"[[Coffee & Tea, coffee], [Donuts, donuts]]",3.5,9,2,Denise T. Lucas,603,930515000103,16,0,19,34.22
