permit_id,name,address,category,permit_url,map_url
187442,Y&M; CAFE/CARRYOUT,"845 UPSHUR ST NW Washington, DC 20011",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187442,"http://maps.google.com/maps?q=845 UPSHUR ST NW Washington, DC 20011"
897,YA YUN TOFU CO,"300 MORSE ST NE Washington, DC 20012",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=897,"http://maps.google.com/maps?q=300 MORSE ST NE Washington, DC 20012"
173092,YAFA GRILL,"1205 19TH ST NW Washington, DC 20036",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173092,"http://maps.google.com/maps?q=1205 19TH ST NW Washington, DC 20036"
172296,YAMAS,"1946 NEW HAMPSHIRE AVE NW Washington, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172296,"http://maps.google.com/maps?q=1946 NEW HAMPSHIRE AVE NW Washington, DC 20009"
188246,YAMAS GRILL,"2418 18TH ST NW Washington, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188246,"http://maps.google.com/maps?q=2418 18TH ST NW Washington, DC 20009"
705,YANG'S MARKET,"138 U ST NE Washington, DC 20002",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=705,"http://maps.google.com/maps?q=138 U ST NE Washington, DC 20002"
994,YELLOW HOUSE,"4011 MINNESOTA AVE NE Washington, DC 20019",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=994,"http://maps.google.com/maps?q=4011 MINNESOTA AVE NE Washington, DC 20019"
148180,YES ORGANIC,"2123 14TH ST NW WASHINGTON, DC 20003",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=148180,"http://maps.google.com/maps?q=2123 14TH ST NW WASHINGTON, DC 20003"
5305,YES ORGANIC MARKET,"2125 14TH ST NW WASHINGTON, DC 20009",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5305,"http://maps.google.com/maps?q=2125 14TH ST NW WASHINGTON, DC 20009"
2193,YES ORGANIC MARKET,"1825 COLUMBIA RD NW Washington, DC 20009",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2193,"http://maps.google.com/maps?q=1825 COLUMBIA RD NW Washington, DC 20009"
3194,YES ORGANIC MARKET,"4100 GEORGIA AVE NW Washington, DC 20011",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3194,"http://maps.google.com/maps?q=4100 GEORGIA AVE NW Washington, DC 20011"
963,YES ORGANIC MARKET,"3809 12TH ST NE Washington, DC 20017",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=963,"http://maps.google.com/maps?q=3809 12TH ST NE Washington, DC 20017"
6971,YES ORGANIC MARKET,"410 8TH ST SE Washington, DC 20020",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6971,"http://maps.google.com/maps?q=410 8TH ST SE Washington, DC 20020"
3033,YES! ORGANIC MARKET,"3425 CONNECTICUT AVE NW Washington, DC 20008",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3033,"http://maps.google.com/maps?q=3425 CONNECTICUT AVE NW Washington, DC 20008"
2291,YETENBI RESTAURANT,"1915 9TH ST NW Washington, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2291,"http://maps.google.com/maps?q=1915 9TH ST NW Washington, DC 20001"
4844,YETEUBI EHIOPIAN RESTAURANT,"1915 9TH ST NW Washington, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4844,"http://maps.google.com/maps?q=1915 9TH ST NW Washington, DC 20001"
4875,YETEUBI EHIOPIAN RESTAURANT,"1915 9TH ST NW Washington, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4875,"http://maps.google.com/maps?q=1915 9TH ST NW Washington, DC 20001"
147698,YEUNG FONG CARRY-OUT,"1701 NORTH CAPITOL ST NE Washington, DC 20002",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147698,"http://maps.google.com/maps?q=1701 NORTH CAPITOL ST NE Washington, DC 20002"
746,YEUNG FONG CARRY-OUT,"1701 NORTH CAPITOL ST NE Washington, DC 20002",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=746,"http://maps.google.com/maps?q=1701 NORTH CAPITOL ST NE Washington, DC 20002"
188115,YEUNG'S LOTUS EXPRESS,"50 MASSACHUSETTS AVE NE WASHINGTON, DC 20002",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188115,"http://maps.google.com/maps?q=50 MASSACHUSETTS AVE NE WASHINGTON, DC 20002"
188748,YONG'S CHICKEN  SHACK,"1354 BRENTWOOD RD NE Washington, DC 20018",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188748,"http://maps.google.com/maps?q=1354 BRENTWOOD RD NE Washington, DC 20018"
6564,YOON HA'S KITCHEN & DELI,"325 MORSE ST NE Washington, DC 20002",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6564,"http://maps.google.com/maps?q=325 MORSE ST NE Washington, DC 20002"
6162,YOON HA'S KITCHEN & DELI,"325 MORSE ST NE Washington, DC 20002",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6162,"http://maps.google.com/maps?q=325 MORSE ST NE Washington, DC 20002"
918,YOON HA'S KITCHEN & DELI,"325 MORSE ST NE Washington, DC 20002",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=918,"http://maps.google.com/maps?q=325 MORSE ST NE Washington, DC 20002"
3355,YOSAKU RESTAURANT,"4712 WISCONSIN AVE NW Washington, DC 20015",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3355,"http://maps.google.com/maps?q=4712 WISCONSIN AVE NW Washington, DC 20015"
4301,YOUNG CHOW RESTAURANT,"312 PENNSYLVANIA AVE SE Washington, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4301,"http://maps.google.com/maps?q=312 PENNSYLVANIA AVE SE Washington, DC 20003"
858,YOUNG WOMAN'S CHRISTIAN HOME,"235 2ND ST NE Washington, DC 20002",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=858,"http://maps.google.com/maps?q=235 2ND ST NE Washington, DC 20002"
4365,YOUNG'S GLOBE LIQUORS,"4520 BENNING RD SE WASHINGTON, DC 20019",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4365,"http://maps.google.com/maps?q=4520 BENNING RD SE WASHINGTON, DC 20019"
5592,"YOUTH NET, INC/LOCK","4100 16TH ST NW WASHINGTON, DC 20011",Unlicensed Food,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5592,"http://maps.google.com/maps?q=4100 16TH ST NW WASHINGTON, DC 20011"
531,YOUTH SERVICES CENTER,"1000 MOUNT OLIVET RD NE Washington, DC 20002",Unlicensed Food,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=531,"http://maps.google.com/maps?q=1000 MOUNT OLIVET RD NE Washington, DC 20002"
3085,YUHAI DOLLAR PLUS,"3608 14TH ST NW Washington, DC 20010",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3085,"http://maps.google.com/maps?q=3608 14TH ST NW Washington, DC 20010"
1788,YUM'S CARRY OUT,"1413 14TH ST NW WASHINGTON, DC 20015",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1788,"http://maps.google.com/maps?q=1413 14TH ST NW WASHINGTON, DC 20015"
542,YUM'S CARRYOUT,"1023 BLADENSBURG RD NE Washington, DC 20002",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=542,"http://maps.google.com/maps?q=1023 BLADENSBURG RD NE Washington, DC 20002"
173081,YUM'S CARRYOUT,"416 FLORDIA AVE NE WASHINGTON, DC 20002",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173081,"http://maps.google.com/maps?q=416 FLORDIA AVE NE WASHINGTON, DC 20002"
1014,YUM'S CARRYOUT,"416 QUEEN ST NE WASHINGTON, DC 20002",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1014,"http://maps.google.com/maps?q=416 QUEEN ST NE WASHINGTON, DC 20002"
137265,YUM'S CARRYOUT,"416 QUEEN ST NE WASHINGTON, DC 20002",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=137265,"http://maps.google.com/maps?q=416 QUEEN ST NE WASHINGTON, DC 20002"
983,YUM'S CARRYOUT,"3943 MINNESOTA AVE NE WASHINGTON, DC 20019",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=983,"http://maps.google.com/maps?q=3943 MINNESOTA AVE NE WASHINGTON, DC 20019"
4527,YUM'S CARRYOUT,"3917 SOUTH CAPITOL ST SW WASHINGTON, DC 20032",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4527,"http://maps.google.com/maps?q=3917 SOUTH CAPITOL ST SW WASHINGTON, DC 20032"
4360,YUM'S IV CARRYOUT,"4512 BENNING RD SE WASHINGTON, DC 20019",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4360,"http://maps.google.com/maps?q=4512 BENNING RD SE WASHINGTON, DC 20019"
6931,Z BURGER,"3301 14TH ST NW WASHINGTON, DC 20010",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6931,"http://maps.google.com/maps?q=3301 14TH ST NW WASHINGTON, DC 20010"
172494,Z BURGER,"4321 WISCONSIN AVE NW Washington, DC 20016",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172494,"http://maps.google.com/maps?q=4321 WISCONSIN AVE NW Washington, DC 20016"
173157,Z BURGER,"2157 P ST NW Washington, DC 20037",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173157,"http://maps.google.com/maps?q=2157 P ST NW Washington, DC 20037"
6405,Z MART,"1826 BENNING RD NE WASHINGTON, DC 20002",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6405,"http://maps.google.com/maps?q=1826 BENNING RD NE WASHINGTON, DC 20002"
147419,Z MART,"1507 KENILWORTH AVE NE WASHINGTON, DC 20019",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147419,"http://maps.google.com/maps?q=1507 KENILWORTH AVE NE WASHINGTON, DC 20019"
188714,Z MART GROCERY,"2031 BENNING RD NE WASHINGTON, DC 20002",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188714,"http://maps.google.com/maps?q=2031 BENNING RD NE WASHINGTON, DC 20002"
5325,Z PIZZA,"806 H ST NW WASHINGTON, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5325,"http://maps.google.com/maps?q=806 H ST NW WASHINGTON, DC 20001"
172819,ZABVER (n),"3211 MOUNT PLEASANT ST NW Washington, DC 20010",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172819,"http://maps.google.com/maps?q=3211 MOUNT PLEASANT ST NW Washington, DC 20010"
187343,ZAIBOOR SERVICES,"1110 CONGRESS ST NE WASHINGTON, DC 20002",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187343,"http://maps.google.com/maps?q=1110 CONGRESS ST NE WASHINGTON, DC 20002"
188148,ZANNCHI,"1529 WISCONSIN AVE NW WASHINGTON, DC 20007",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188148,"http://maps.google.com/maps?q=1529 WISCONSIN AVE NW WASHINGTON, DC 20007"
172768,ZANNCHI,"1529 WISCONSIN AVE NW WASHINGTON, DC 20007",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172768,"http://maps.google.com/maps?q=1529 WISCONSIN AVE NW WASHINGTON, DC 20007"
3801,ZAYTINYA,"701 9TH ST NW WASHINGTON, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3801,"http://maps.google.com/maps?q=701 9TH ST NW WASHINGTON, DC 20001"
5563,ZEBA BAR &   GRILL (n) (s),"1004 IRVING ST NW WASHINGTON, DC 20010",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5563,"http://maps.google.com/maps?q=1004 IRVING ST NW WASHINGTON, DC 20010"
5248,ZEKE SPORTS CAFE,"7711 GEORGIA AVE WASHINGTON, DC 20012",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5248,"http://maps.google.com/maps?q=7711 GEORGIA AVE WASHINGTON, DC 20012"
147899,ZEKE'S COFFEE OF DC,"2300 RHODE ISLAND AVE NE WASHINGTON, DC 20018",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147899,"http://maps.google.com/maps?q=2300 RHODE ISLAND AVE NE WASHINGTON, DC 20018"
173063,ZELALEM INJERA,"2260 25TH PL NE Washington, DC 20018",Bakery,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173063,"http://maps.google.com/maps?q=2260 25TH PL NE Washington, DC 20018"
841,ZELALEM INJERA,"2260 25TH PL NE Washington, DC 20018",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=841,"http://maps.google.com/maps?q=2260 25TH PL NE Washington, DC 20018"
187449,ZEMAN GROCERY,"4418 GEORGIA AVE NW Washington, DC 20011",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187449,"http://maps.google.com/maps?q=4418 GEORGIA AVE NW Washington, DC 20011"
3291,ZEMAN GROCERY,"4418 GEORGIA AVE NW Washington, DC 20011",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3291,"http://maps.google.com/maps?q=4418 GEORGIA AVE NW Washington, DC 20011"
147946,ZEMZEM DOLLAR PLUS FOOD,"3915 SOUTH CAPITOL ST SW Washington, DC 20032",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147946,"http://maps.google.com/maps?q=3915 SOUTH CAPITOL ST SW Washington, DC 20032"
5824,ZEMZEM DOLLAR PLUS FOOD,"3915 SOUTH CAPITOL ST SW Washington, DC 20032",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5824,"http://maps.google.com/maps?q=3915 SOUTH CAPITOL ST SW Washington, DC 20032"
3703,ZENEBECH DELI & GROCERY,"608 T ST NW WASHINGTON, DC 20001",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3703,"http://maps.google.com/maps?q=608 T ST NW WASHINGTON, DC 20001"
187371,ZENFUL BITES,"2619 EVARTS ST NE WASHINGTON, DC 20018",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187371,"http://maps.google.com/maps?q=2619 EVARTS ST NE WASHINGTON, DC 20018"
3888,ZENGO,"781 7TH ST NW Washington, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3888,"http://maps.google.com/maps?q=781 7TH ST NW Washington, DC 20001"
172357,ZEYTUNA MEDITERRANIAN CUISINE,"2554 VIRGINIA AVE NW Washington, DC 20037",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172357,"http://maps.google.com/maps?q=2554 VIRGINIA AVE NW Washington, DC 20037"
187802,ZIAAFAT GRILL AND RESTAURANT,"1102 8TH ST SE Washington, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187802,"http://maps.google.com/maps?q=1102 8TH ST SE Washington, DC 20003"
4500,ZIEGFELD'S SECRETS (n),"1824 HALF ST SW WASHINGTON, DC 20024",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4500,"http://maps.google.com/maps?q=1824 HALF ST SW WASHINGTON, DC 20024"
6444,ZIME (GWU - AMES HALL),"2100 FOXHALL RD NW Washington, DC 20052",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6444,"http://maps.google.com/maps?q=2100 FOXHALL RD NW Washington, DC 20052"
762,ZION KITCHEN,"1805 MONTANA AVE NE Washington, DC 20002",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=762,"http://maps.google.com/maps?q=1805 MONTANA AVE NE Washington, DC 20002"
188339,ZIWAY MARKET,"4626 14TH ST NW Washington, DC 20011",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188339,"http://maps.google.com/maps?q=4626 14TH ST NW Washington, DC 20011"
173183,ZOMBIE COFFEE & DONUTS,"3100 14TH ST NW WASHINGTON, DC 20010",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173183,"http://maps.google.com/maps?q=3100 14TH ST NW WASHINGTON, DC 20010"
187311,ZOMETA'S BAKERY AND RESTAURANT,"3703 14th ST NW WASHINGTON, DC 20002",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187311,"http://maps.google.com/maps?q=3703 14th ST NW WASHINGTON, DC 20002"
5181,ZOMETA'S BAKERY AND RESTAURANT,"3703 14th ST NW WASHINGTON, DC 20002",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5181,"http://maps.google.com/maps?q=3703 14th ST NW WASHINGTON, DC 20002"
2805,ZOO BAR CAFE,"3000 CONNECTICUT AVE NW Washington, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2805,"http://maps.google.com/maps?q=3000 CONNECTICUT AVE NW Washington, DC 20009"
1930,ZORBA'S CAFE',"1612 20TH ST NW Washington, DC 20009",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1930,"http://maps.google.com/maps?q=1612 20TH ST NW Washington, DC 20009"
5704,ZOUP,"1101 VERMONT AVE NW Washington, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5704,"http://maps.google.com/maps?q=1101 VERMONT AVE NW Washington, DC 20005"
188573,1 SOURCE,"801 MOUNT VERNON PL NW Washington, DC 20001",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188573,"http://maps.google.com/maps?q=801 MOUNT VERNON PL NW Washington, DC 20001"
5071,1 WEST DUPONT CIRCLE WINE & LIQUORS,"2012 P ST NW Washington, DC 20036",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5071,"http://maps.google.com/maps?q=2012 P ST NW Washington, DC 20036"
173072,100 MONTADITOS,"300 TINGEY ST SE SPC 170 WASHINGTON, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173072,"http://maps.google.com/maps?q=300 TINGEY ST SE WASHINGTON, DC 20003"
6085,1001 PENN NEWSTAND,"1001 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6085,"http://maps.google.com/maps?q=1001 PENNSYLVANIA AVE NW WASHINGTON, DC 20004"
1247,1001 PENN NEWSTAND,"1001 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1247,"http://maps.google.com/maps?q=1001 PENNSYLVANIA AVE NW WASHINGTON, DC 20004"
187785,10011-Vendor-Adel Abdelkrim,"1827 WILTBERGER ST NW Washington, DC 20005",Mobile Vending,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187785,"http://maps.google.com/maps?q=1827 WILTBERGER ST NW Washington, DC 20005"
188103,10017-Vendor-Thanh-Hien T. Nguyen,"6801 STONY BROOKE LN ALEXANDRIA, VA 22306",Mobile Vending,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188103,"http://maps.google.com/maps?q=6801 STONY BROOKE LN ALEXANDRIA, VA 22306"
188051,10019-Vendor- ANH TUYET PHAM,"5906 Frederick ST SPRINGFIELD, VA 22150",Mobile Vending,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188051,"http://maps.google.com/maps?q=5906 Frederick ST SPRINGFIELD, VA 22150"
